序号,代码,名称,收盘价,涨跌幅,买方机构数,卖方机构数,机构买入总额,机构卖出总额,机构买入净额,市场总成交额,机构净买额占总成交额比,换手率,流通市值,上榜原因,上榜日期
27,601918,新集能源,11.28,10.0488,4,1,596583964.48,60463565.4,536120399.08,3439685121,15.586322009735,5.669,292.21,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,2026-06-01
28,301217,铜冠铜箔,170.16,20.0,4,4,1255929842.97,720042249.97,535887593.0,17184832557,3.118375411704,4.9806,1410.65,连续三个交易日内，涨幅偏离值累计达到30%的证券,2026-06-15
29,000100,TCL科技,5.12,10.1075,4,3,971415436.66,438166766.04,533248670.62,10656098124,5.004164417546,11.14,979.56,日涨幅偏离值达到7%的前5只证券,2026-06-17
30,002428,云南锗业,88.24,9.9975,3,3,914005714.17,395308676.98,518697037.19,11281621360,4.5977171245,19.9916,576.24,日涨幅偏离值达到7%的前5只证券,2026-06-11
31,002636,金安国纪,63.98,10.0069,4,3,849087468.16,340411209.91,508676258.25,7637295701,6.66042376994,5.5399,463.42,连续三个交易日内，涨幅偏离值累计达到20%的证券,2026-06-08
32,002384,东山精密,210.93,10.0026,2,2,1199797150.75,692837688.1,506959462.65,22069747135,2.297078709371,7.8011,2924.17,日涨幅偏离值达到7%的前5只证券,2026-06-02
33,600176,中国巨石,64.82,9.9949,1,0,495533187.02,0.0,495533187.02,36553712302,1.3556302652,4.2705,2594.83,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,2026-06-24
34,002080,中材科技,82.41,9.9973,4,3,766871603.2,280405505.8,486466097.4,6698619785,7.262184047068,4.9206,1382.94,日涨幅偏离值达到7%的前5只证券,2026-06-17
35,688668,鼎通科技,362.4,20.0,3,0,482987018.78,0.0,482987018.78,5298989200,9.114700946739,4.9774,504.72,有价格涨跌幅限制的连续3个交易日内收盘价格涨幅偏离值累计达到30%的证券,2026-06-04
36,603256,宏和科技,198.8,9.2668,2,1,583875618.58,120258154.78,463617463.8,5412136115,8.566256538062,3.3273,1748.9,有价格涨跌幅限制的日价格振幅达到15%的前五只证券,2026-06-02
37,688545,兴福电子,108.0,3.6269,2,0,458718789.51,0.0,458718789.51,7322672300,6.264363209453,18.3954,196.83,有价格涨跌幅限制的连续3个交易日内收盘价格涨幅偏离值累计达到30%的证券,2026-06-12
38,601872,招商轮船,21.91,9.99,2,0,455311131.72,0.0,455311131.72,10529998556,4.323942964461,1.3215,1769.13,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,2026-06-24
39,300085,银之杰,38.82,20.0,4,2,673029997.06,220031880.92,452998116.14,8025800634,5.644273223296,18.6722,253.11,连续三个交易日内，涨幅偏离值累计达到30%的证券,2026-06-23
40,000636,风华高科,79.62,10.0028,4,3,969002858.27,523829862.15,445172996.12,11175159673,3.983594052759,12.5367,921.21,日涨幅偏离值达到7%的前5只证券,2026-06-25
41,603083,剑桥科技,262.21,10.0013,1,0,435984827.18,0.0,435984827.18,24807538927,1.757469084148,11.1494,722.62,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,2026-06-24
42,000636,风华高科,72.24,-10.0037,2,0,433309968.0,122808.0,433187160.0,3230760624,13.408209719471,3.8653,835.83,日跌幅偏离值达到7%的前5只证券,2026-06-30
43,002297,博云新材,28.36,10.0078,4,4,991313753.01,558973242.66,432340510.35,10024371949,4.312893740871,20.5636,162.53,连续三个交易日内，涨幅偏离值累计达到20%的证券,2026-06-18
44,600549,厦门钨业,85.91,6.2716,3,1,670268796.12,245788374.19,424480421.93,12702389898,3.341736675843,10.0093,1334.98,有价格涨跌幅限制的日价格振幅达到15%的前五只证券,2026-06-18
45,002080,中材科技,82.41,9.9973,3,3,1097283220.46,676489268.05,420793952.41,14417472531,2.918638835657,4.9206,1382.94,连续三个交易日内，涨幅偏离值累计达到20%的证券,2026-06-17
46,603186,华正新材,226.67,10.0019,2,0,398834145.5,0.0,398834145.5,4782987325,8.338599256062,10.2307,355.4,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,2026-06-17
47,002428,云南锗业,123.09,10.0,3,2,1803421987.98,1407939049.42,395482938.56,32789879086,1.206112829885,18.533,803.82,连续三个交易日内，涨幅偏离值累计达到20%的证券,2026-06-24
48,001309,德明利,891.0,10.0,3,3,2021519176.88,1633383452.22,388135724.66,44902396344,0.864398687514,12.3026,1469.39,连续三个交易日内，涨幅偏离值累计达到20%的证券,2026-06-25
49,002636,金安国纪,97.34,8.3,3,3,1609832483.61,1235654795.02,374177688.59,21049856879,1.777578302508,8.5419,705.05,连续三个交易日内，涨幅偏离值累计达到20%的证券,2026-06-15
50,002428,云南锗业,101.49,10.0043,3,4,2485811522.57,2114222905.75,371588616.82,32742756270,1.134872744847,15.0384,662.77,连续三个交易日内，涨幅偏离值累计达到20%的证券,2026-06-15
51,002080,中材科技,97.67,5.1006,4,3,1846773348.05,1483709965.87,363063382.18,17465439301,2.078753221851,5.3146,1639.02,连续三个交易日内，涨幅偏离值累计达到20%的证券,2026-06-26
52,688048,长光华芯,502.0,20.001,1,0,357967374.39,0.0,357967374.39,9750808500,3.671155826617,11.6342,884.93,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,2026-06-30
53,002600,领益智造,17.66,10.0312,1,4,647702975.28,308771585.6,338931389.68,7304634775,4.639949841709,5.9947,1271.47,日涨幅偏离值达到7%的前5只证券,2026-06-24
54,300503,昊志机电,92.3,19.9948,4,1,424303024.9,91156649.7,333146375.2,3576224981,9.31558772085,17.0139,222.64,日涨幅达到15%的前5只证券,2026-06-30
55,001696,宗申动力,20.96,10.0262,3,0,400242985.64,67877070.5,332365915.14,6421132000,5.176126501371,16.4707,186.84,连续三个交易日内，涨幅偏离值累计达到20%的证券,2026-06-11
56,301319,唯特偶,143.49,19.8046,4,3,975186179.19,650325603.3,324860575.89,6928509632,4.688751162149,13.628,196.44,连续三个交易日内，涨幅偏离值累计达到30%的证券,2026-06-08
57,603166,福达股份,16.49,4.3011,1,0,323066654.52,0.0,323066654.52,1907960276,16.932567128562,7.9569,105.65,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,2026-06-18
58,688082,盛美上海,361.2,20.0,2,1,422890578.85,108357166.47,314533412.38,3953468300,7.955885529169,2.5104,1724.42,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,2026-06-17
59,001696,宗申动力,23.4,4.4643,4,0,416871207.3,105210018.58,311661188.72,3613648463,8.624557477328,18.2843,208.59,日振幅值达到15%的前5只证券,2026-06-24
60,000700,模塑科技,17.8,7.3583,4,3,651308385.91,344304538.86,307003847.05,7465912758,4.112073861579,20.4881,163.41,连续三个交易日内，涨幅偏离值累计达到20%的证券,2026-06-04
61,002837,英维克,69.72,10.0032,3,3,455317146.74,156290111.3,299027035.44,4600037503,6.500534729227,5.9996,788.16,日涨幅偏离值达到7%的前5只证券,2026-06-09
62,001389,广合科技,220.88,10.0,3,4,999216543.34,700640433.69,298576109.65,6849313563,4.359212159054,12.8697,336.21,连续三个交易日内，涨幅偏离值累计达到20%的证券,2026-06-26
63,002297,博云新材,28.36,10.0078,3,1,348987073.29,52136672.0,296850401.29,3292499350,9.015959298215,20.5636,162.53,日涨幅偏离值达到7%的前5只证券,2026-06-18
64,002428,云南锗业,123.09,10.0,3,2,866294395.19,574870844.98,291423550.21,14195387542,2.052945362342,18.533,803.82,日涨幅偏离值达到7%的前5只证券,2026-06-24
65,002428,云南锗业,123.09,10.0,3,2,866294395.19,574870844.98,291423550.21,14195387542,2.052945362342,18.533,803.82,日振幅值达到15%的前5只证券,2026-06-24
66,000938,紫光股份,28.86,9.9848,3,0,324995944.13,35825937.0,289170007.13,4698481943,6.154541203693,5.8693,825.42,日涨幅偏离值达到7%的前5只证券,2026-06-30
67,300570,太辰光,222.1,20.0022,3,2,436563089.84,149089057.04,287474032.8,6444531666,4.460743583846,15.7318,426.86,日涨幅达到15%的前5只证券,2026-06-15
68,002436,兴森科技,44.1,10.0025,3,2,629589050.86,345111268.53,284477782.33,8688812045,3.274069928739,13.2631,669.41,日涨幅偏离值达到7%的前5只证券,2026-06-16
69,002354,天娱数科,9.11,3.171,4,1,552693790.57,271567182.76,281126607.81,5963464944,4.714148744898,39.7061,148.1,日换手率达到20%的前5只证券,2026-06-29
70,002119,康强电子,31.96,2.4359,4,2,444329110.74,167525413.23,276803697.51,4746454048,5.831799796453,38.3512,119.94,日换手率达到20%的前5只证券,2026-06-12
71,002409,雅克科技,173.05,9.9987,3,1,467582616.25,190989837.6,276592778.65,5429599238,5.094165637755,10.2038,551.2,日涨幅偏离值达到7%的前5只证券,2026-06-24
72,002129,TCL中环,11.19,10.0295,3,3,632729794.31,361274496.6,271455297.71,8974289129,3.024811144459,12.8488,452.05,连续三个交易日内，涨幅偏离值累计达到20%的证券,2026-06-26
73,001696,宗申动力,20.96,10.0262,3,1,324376318.61,55191276.24,269185042.37,2964574924,9.080055295307,16.4707,186.84,日涨幅偏离值达到7%的前5只证券,2026-06-11
74,002156,通富微电,70.22,9.9937,2,2,530989750.57,270736448.18,260253302.39,12284088708,2.118621157632,11.6315,1065.55,日涨幅偏离值达到7%的前5只证券,2026-06-03
75,000100,TCL科技,5.82,10.0189,3,4,583289743.33,323840904.81,259448838.52,6656399856,3.897735174159,6.125,1113.48,日涨幅偏离值达到7%的前5只证券,2026-06-30
76,603678,火炬电子,58.61,10.0038,3,1,438027790.57,183088532.0,254939258.57,4755857997,5.360531343257,10.1088,278.73,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,2026-06-02
77,300085,银之杰,38.82,20.0,3,1,340446371.5,87309081.19,253137290.31,4628275308,5.469365443159,18.6722,253.11,日涨幅达到15%的前5只证券,2026-06-23
78,688233,神工股份,194.33,20.0012,2,1,559323528.42,312458098.08,246865430.34,8378551300,2.946397551328,13.105,330.96,有价格涨跌幅限制的连续3个交易日内收盘价格涨幅偏离值累计达到30%的证券,2026-06-29
79,002579,中京电子,22.78,6.9484,3,1,363245626.93,116567150.25,246678476.68,4900940036,5.033289019413,38.2806,132.9,日换手率达到20%的前5只证券,2026-06-26
80,002436,兴森科技,52.06,8.9121,3,4,985919670.04,746439026.72,239480643.32,11770216347,2.034632467746,15.798,790.23,日振幅值达到15%的前5只证券,2026-06-18
81,600909,华安证券,11.51,10.0382,1,1,343985649.29,105966400.68,238019248.61,11257623925,2.114293834967,10.2671,578.29,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,2026-06-24
82,002436,兴森科技,47.8,8.39,3,4,1724743656.83,1491324424.4,233419232.43,27279421411,0.855660495555,17.0047,725.57,连续三个交易日内，涨幅偏离值累计达到20%的证券,2026-06-17
83,002484,江海股份,94.5,-10.0,3,1,458778799.41,231231417.71,227547381.7,5533436241,4.112225600685,6.9055,775.35,日跌幅偏离值达到7%的前5只证券,2026-06-23
84,002580,圣阳股份,25.28,-0.9016,3,1,324439004.3,101171072.67,223267931.63,4484032937,4.979176887567,37.9211,114.35,日换手率达到20%的前5只证券,2026-06-25
85,688639,华恒生物,16.14,-2.9465,2,2,1157591700.0,935882900.0,221708800.0,1861578700,11.909719422553,6.5778,40.37,有价格涨跌幅限制的连续10个交易日内收盘价格跌幅偏离值累计达到-50%的证券,2026-06-30
86,301319,唯特偶,137.57,20.0017,4,3,367021970.85,151418904.96,215603065.89,2201263757,9.794513047534,12.4906,188.34,日涨幅达到15%的前5只证券,2026-06-04
87,002842,翔鹭钨业,46.35,7.0933,5,4,601490880.8,392135624.44,209355256.36,3820385836,5.479950595231,31.4265,124.43,日换手率达到20%的前5只证券,2026-06-16
88,300806,斯迪克,117.88,17.774,3,4,568352248.22,359316434.0,209035814.22,3944076301,5.299994175239,11.1258,372.99,日涨幅达到15%的前5只证券,2026-06-25
89,688352,颀中科技,23.62,9.2507,2,1,302112171.89,95713453.72,206398718.17,4241864700,4.865754397353,19.386,86.42,有价格涨跌幅限制的连续3个交易日内收盘价格涨幅偏离值累计达到30%的证券,2026-06-02
90,600397,江钨装备,24.44,9.991,1,0,204924260.0,0.0,204924260.0,4891686272,4.189235543845,17.9811,241.95,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,2026-06-23
91,002129,TCL中环,11.19,10.0295,2,1,343524342.87,140042278.69,203482064.18,5723295744,3.55533023771,12.8488,452.05,日涨幅偏离值达到7%的前5只证券,2026-06-26
92,301392,汇成真空,261.12,7.1042,4,4,775023845.23,571563878.18,203459967.05,6944759265,2.929690710453,21.5984,106.53,连续三个交易日内，涨幅偏离值累计达到30%的证券,2026-06-29
93,600500,中化国际,8.64,10.0637,2,0,203357573.8,0.0,203357573.8,2259958424,8.998288271165,7.6477,310.03,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,2026-06-25
94,301013,利和兴,54.08,1.0841,4,3,349355159.67,146933560.83,202421598.84,3323910087,6.089863851362,32.8657,102.34,日换手率达到30%的前5只证券,2026-06-03
95,000988,华工科技,177.03,9.9975,2,1,458875025.25,257034579.08,201840446.17,19961381256,1.011154707089,11.3571,1779.13,日涨幅偏离值达到7%的前5只证券,2026-06-29
96,002272,川润股份,22.61,6.6509,2,3,302547177.2,104042312.39,198504864.81,2269350794,8.747209348807,24.74,92.28,日换手率达到20%的前5只证券,2026-06-22
97,603186,华正新材,149.63,9.9978,1,0,194806685.72,0.0,194806685.72,6078530460,3.20483194091,12.4766,234.61,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,2026-06-09
98,300223,北京君正,237.36,20.0,2,3,1288268681.86,1098948817.97,189319863.89,12658486394,1.495596376987,13.3833,1000.93,日涨幅达到15%的前5只证券,2026-06-25
99,002552,宝鼎科技,60.66,4.0123,4,3,316610999.0,130902591.0,185708408.0,1749654247,10.614006071109,7.8495,223.53,日振幅值达到15%的前5只证券,2026-06-08
100,001389,广合科技,220.88,10.0,2,3,504901522.54,319292932.6,185608589.94,4262761795,4.354186296727,12.8697,336.21,日涨幅偏离值达到7%的前5只证券,2026-06-26
101,688668,鼎通科技,362.4,20.0,1,0,184083942.92,0.0,184083942.92,2347684100,7.841086580601,4.9774,504.72,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,2026-06-04
102,002119,康强电子,39.92,10.0028,4,4,543766971.32,359904036.71,183862934.61,3526363787,5.213952550438,25.4438,149.81,日换手率达到20%的前5只证券,2026-06-30
103,002119,康强电子,39.92,10.0028,4,4,543766971.32,359904036.71,183862934.61,3526363787,5.213952550438,25.4438,149.81,日振幅值达到15%的前5只证券,2026-06-30
104,000811,冰轮环境,44.19,10.0075,3,2,313792917.45,130233291.91,183559625.54,3598041266,5.10165426046,7.4012,432.35,连续三个交易日内，涨幅偏离值累计达到20%的证券,2026-06-22
105,300263,隆华科技,15.44,8.8858,4,2,458843757.45,276432566.83,182411190.62,6738587031,2.706964973233,26.5682,150.62,连续三个交易日内，涨幅偏离值累计达到30%的证券,2026-06-12
106,002552,宝鼎科技,57.93,0.3986,4,2,347073610.96,165455562.0,181618048.96,2629214829,6.907691488606,12.2891,213.47,日振幅值达到15%的前5只证券,2026-06-01
107,603260,合盛硅业,51.03,10.0022,1,0,181279858.76,0.0,181279858.76,2460857363,7.366532554288,4.3589,603.28,有价格涨跌幅限制的日价格振幅达到15%的前五只证券,2026-06-16
108,603260,合盛硅业,51.03,10.0022,1,0,181279858.76,0.0,181279858.76,5557166072,3.262091800232,4.3589,603.28,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,2026-06-16
109,301165,锐捷网络,80.45,20.003,3,2,227002707.52,47070235.77,179932471.75,1725891761,10.425478342034,1.9958,895.92,日涨幅达到15%的前5只证券,2026-06-30
110,002167,东方锆业,21.46,9.9949,3,2,403535672.25,225163408.24,178372264.01,6178910996,2.886791282889,39.7256,162.82,日换手率达到20%的前5只证券,2026-06-24
111,002167,东方锆业,21.46,9.9949,3,2,403535672.25,225163408.24,178372264.01,6178910996,2.886791282889,39.7256,162.82,日涨幅偏离值达到7%的前5只证券,2026-06-24
112,688766,普冉股份,580.2,20.0,1,0,177469686.76,0.0,177469686.76,5586810800,3.176583083143,7.2399,862.78,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,2026-06-17
113,002579,中京电子,22.78,6.9484,3,3,510241358.36,334409760.73,175831597.63,7540079273,2.331959536017,38.2806,132.9,连续三个交易日内，涨幅偏离值累计达到20%的证券,2026-06-26
114,002741,光华科技,41.3,4.716,3,1,323946225.72,149189267.36,174756958.36,4547987986,3.842511433582,26.6894,176.09,日换手率达到20%的前5只证券,2026-06-18
115,600301,华锡有色,67.9,7.7778,3,1,367727366.4,194213923.0,173513443.4,5337723459,3.250701253686,11.5025,186.95,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,2026-06-15
116,000021,深科技,50.27,10.0,3,3,534903927.01,361843726.84,173060200.17,9165517683,1.888166126077,12.1336,791.32,日涨幅偏离值达到7%的前5只证券,2026-06-24
117,301312,智立方,111.0,3.8159,4,4,352414076.63,183256588.45,169157488.18,3017751286,5.605415163428,10.7749,94.1,连续三个交易日内，涨幅偏离值累计达到30%的证券,2026-06-17
118,002025,航天电器,73.27,9.9985,4,3,386496719.68,219290653.38,167206066.3,3933225627,4.251118093816,11.9647,332.55,日涨幅偏离值达到7%的前5只证券,2026-06-25
119,301071,力量钻石,98.95,7.648,4,4,528229636.25,361360202.07,166869434.18,8142321903,2.049408463187,25.7536,190.85,连续三个交易日内，涨幅偏离值累计达到30%的证券,2026-06-23
120,688456,有研粉材,115.98,20.0,2,0,163340986.34,0.0,163340986.34,1939859900,8.420246551826,17.5782,120.22,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,2026-06-10
121,603078,江化微,42.84,3.0799,1,0,159937464.07,0.0,159937464.07,7209902256,2.218302806212,18.681,165.21,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,2026-06-08
122,603929,亚翔集成,230.86,3.9629,2,1,271855173.0,117413540.0,154441633.0,7078408443,2.181869473112,4.9484,492.56,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,2026-06-11
123,300721,怡达股份,34.98,2.4305,5,1,245200506.2,91934697.52,153265808.68,1920309902,7.981305961104,38.9816,48.4,日换手率达到30%的前5只证券,2026-06-24
124,301071,力量钻石,91.92,20.0,3,2,245525252.29,93917278.58,151607973.71,3264306777,4.644415616149,18.9482,177.29,日涨幅达到15%的前5只证券,2026-06-22
125,002008,大族激光,152.23,4.9066,4,3,1577174664.59,1425752120.81,151422543.78,17500672231,0.865238442166,12.4092,1456.43,日振幅值达到15%的前5只证券,2026-06-24
126,688456,有研粉材,115.98,20.0,1,0,151147679.27,0.0,151147679.27,4016654400,3.763024253966,17.5782,120.22,有价格涨跌幅限制的连续3个交易日内收盘价格涨幅偏离值累计达到30%的证券,2026-06-10
127,601958,金钼股份,27.8,-8.7627,1,0,149043400.34,0.0,149043400.34,6085318208,2.449229362305,6.5146,897.0,有价格涨跌幅限制的日价格振幅达到15%的前五只证券,2026-06-23
128,002491,通鼎互联,28.71,10.0,4,3,1015360654.8,866911357.36,148449297.44,15875291981,0.935096485896,16.0033,337.76,连续三个交易日内，涨幅偏离值累计达到20%的证券,2026-06-17
129,002515,金字火腿,9.47,3.9517,2,0,244580306.16,96621900.08,147958406.08,3977865379,3.719542819652,22.735,104.35,连续三个交易日内，涨幅偏离值累计达到20%的证券,2026-06-17
130,603175,超颖电子,102.97,9.368,2,1,185621806.83,38940162.56,146681644.27,1678640592,8.738120891932,25.0852,46.82,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,2026-06-17
131,688596,正帆科技,56.22,20.0,2,0,146014500.08,0.0,146014500.08,2348422000,6.217558006185,15.0649,165.36,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,2026-06-26
132,301313,凡拓数创,59.3,6.6355,5,3,308878095.82,162984379.24,145893716.58,1974285165,7.389698264789,41.9702,46.58,日换手率达到30%的前5只证券,2026-06-12
133,300162,雷曼光电,12.13,19.9802,4,1,177696896.06,32785695.5,144911200.56,1216953973,11.907697725229,30.6136,41.5,日换手率达到30%的前5只证券,2026-06-26
134,300162,雷曼光电,12.13,19.9802,4,1,177696896.06,32785695.5,144911200.56,1216953973,11.907697725229,30.6136,41.5,日涨幅达到15%的前5只证券,2026-06-26
135,000021,深科技,64.27,9.1913,4,3,2727725003.75,2585390611.34,142334392.41,42606092821,0.334070511952,16.9054,1011.7,连续三个交易日内，涨幅偏离值累计达到20%的证券,2026-06-30
136,000700,模塑科技,16.58,10.0199,3,2,211230605.93,70504763.0,140725842.93,2389154941,5.890193244273,16.1314,152.21,日涨幅偏离值达到7%的前5只证券,2026-06-03
137,300540,蜀道装备,37.9,20.0127,4,3,385852312.82,245201235.1,140651077.72,3469929050,4.053428058421,17.4615,78.35,连续三个交易日内，涨幅偏离值累计达到30%的证券,2026-06-30
138,603929,亚翔集成,255.07,10.0009,1,0,140545183.0,0.0,140545183.0,2129134697,6.601047044982,1.2532,544.22,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,2026-06-25
139,603738,泰晶科技,56.91,9.9923,1,0,139092543.6,0.0,139092543.6,8641660614,1.609558044604,22.4808,219.61,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,2026-06-15
140,002812,恩捷股份,67.54,10.0,3,2,262391950.17,123447240.2,138944709.97,3103321091,4.477290808642,5.7738,555.62,日涨幅偏离值达到7%的前5只证券,2026-06-12
141,301373,凌玮科技,158.98,20.003,3,3,293443078.08,154563821.65,138879256.43,1899064415,7.313035583893,31.0889,64.84,日换手率达到30%的前5只证券,2026-06-15
142,002354,天娱数科,8.11,-4.5882,3,2,291754893.03,154829538.15,136925354.88,3700179357,3.700505885504,27.7964,131.84,日换手率达到20%的前5只证券,2026-06-23
143,000962,东方钽业,76.38,4.9176,2,1,365837780.4,229131965.9,136705814.5,11346548299,1.20482291969,9.8392,384.33,连续三个交易日内，涨幅偏离值累计达到20%的证券,2026-06-24
144,688548,广钢气体,46.49,20.0052,3,1,221648859.29,85405405.14,136243454.15,2722803800,5.003792566692,9.4424,321.34,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,2026-06-29
145,600888,新疆众和,16.12,0.0,1,0,136090741.3,0.0,136090741.3,6178035954,2.202815624792,12.5141,250.36,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,2026-06-26
146,300540,蜀道装备,30.5,19.9843,3,1,152855495.65,16940840.0,135914655.65,1053293125,12.90378266259,17.7342,63.05,日涨幅达到15%的前5只证券,2026-06-26
147,688381,帝奥微,51.9,20.0,2,0,135439837.85,0.0,135439837.85,1506897200,8.987994526103,12.6846,128.45,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,2026-06-25
148,001309,德明利,891.0,10.0,1,2,632425422.19,501134192.06,131291230.13,17667610897,0.743118188958,12.3026,1469.39,日涨幅偏离值达到7%的前5只证券,2026-06-25
149,002897,意华股份,96.15,5.4276,3,2,257627695.98,126811700.9,130815995.08,2865083623,4.565870051047,17.102,175.4,日振幅值达到15%的前5只证券,2026-06-04
150,688123,聚辰股份,165.88,20.0029,2,1,404568603.55,275304348.53,129264255.02,4078433700,3.169458290324,16.7812,263.59,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,2026-06-24
151,301013,利和兴,60.97,19.9961,4,3,279183435.85,150273641.15,128909794.7,2883998215,4.469829212429,27.5851,115.38,日涨幅达到15%的前5只证券,2026-06-09
152,000657,中钨高新,98.48,9.9966,2,3,374471073.72,245615040.04,128856033.68,8568251961,1.503877736865,6.2951,1430.84,日涨幅偏离值达到7%的前5只证券,2026-06-18
153,603713,密尔克卫,75.65,10.0044,2,1,154965661.4,26151160.0,128814501.4,1446965210,8.902391053341,7.8969,119.62,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,2026-06-25
154,002842,翔鹭钨业,47.72,10.0046,5,4,486095311.32,357900790.56,128194520.76,3870358328,3.312213234433,32.6474,128.11,日涨幅偏离值达到7%的前5只证券,2026-06-18
155,002842,翔鹭钨业,47.72,10.0046,5,4,486095311.32,357900790.56,128194520.76,3870358328,3.312213234433,32.6474,128.11,日换手率达到20%的前5只证券,2026-06-18
156,002842,翔鹭钨业,47.72,10.0046,5,4,486095311.32,357900790.56,128194520.76,3870358328,3.312213234433,32.6474,128.11,日振幅值达到15%的前5只证券,2026-06-18
157,301563,云汉芯城,211.7,19.9977,3,1,158169638.23,30978936.54,127190701.69,1808351205,7.033517678332,49.3748,40.51,日换手率达到30%的前5只证券,2026-06-02
158,301563,云汉芯城,211.7,19.9977,3,1,158169638.23,30978936.54,127190701.69,1808351205,7.033517678332,49.3748,40.51,日涨幅达到15%的前5只证券,2026-06-02
159,001257,盛龙股份,32.72,-2.503,4,2,340182448.49,213140592.19,127041856.3,2913160272,4.36096350486,63.1495,44.81,日换手率达到20%的前5只证券,2026-06-17
160,001257,盛龙股份,32.72,-2.503,4,2,340182448.49,213140592.19,127041856.3,2913160272,4.36096350486,63.1495,44.81,日振幅值达到15%的前5只证券,2026-06-17
161,603005,晶方科技,49.63,4.926,1,0,126980498.67,0.0,126980498.67,6771973410,1.875088559599,21.2828,323.67,有价格涨跌幅限制的日换手率达到20%的前五只证券,2026-06-24
162,000831,中国稀土,59.67,-10.0,3,3,487763730.18,362525542.57,125238187.61,4849488857,2.582502843144,7.3965,633.23,日跌幅偏离值达到7%的前5只证券,2026-06-23
163,688549,中巨芯,22.66,18.0823,2,0,125138058.74,0.0,125138058.74,4002281300,3.12666825143,32.1517,133.54,有价格涨跌幅限制的日换手率达到30%的前五只证券,2026-06-09
164,603256,宏和科技,258.9,2.9219,1,1,512186440.25,387396247.0,124790193.25,12825314101,0.972999119299,2.5705,2277.61,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,2026-06-17
165,000960,锡业股份,43.19,10.0102,2,3,321819326.48,198371008.95,123448317.53,4845255179,2.547818700345,7.036,710.66,日涨幅偏离值达到7%的前5只证券,2026-06-02
166,603663,三祥新材,101.07,5.0187,1,0,122288377.65,0.0,122288377.65,9114900908,1.341631454739,11.4725,427.49,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,2026-06-23
167,002806,华锋股份,20.33,10.0108,4,1,167085381.89,45006141.17,122079240.72,1380739445,8.841584207801,41.9283,35.4,日换手率达到20%的前5只证券,2026-06-02
168,002585,双星新材,12.42,-7.4516,4,1,274816213.87,153886037.0,120930176.87,3569495896,3.387878299721,31.9404,110.14,日换手率达到20%的前5只证券,2026-06-11
169,000823,超声电子,28.46,10.0116,1,0,150513839.2,30045550.0,120468289.2,4283139259,2.812616679387,17.8575,169.32,连续三个交易日内，涨幅偏离值累计达到20%的证券,2026-06-26
170,300706,阿石创,67.88,19.9929,2,3,231190851.0,111568390.98,119622460.02,2172442784,5.506357216909,30.9733,77.27,日换手率达到30%的前5只证券,2026-06-11
171,300706,阿石创,67.88,19.9929,2,3,231190851.0,111568390.98,119622460.02,2172442784,5.506357216909,30.9733,77.27,日涨幅达到15%的前5只证券,2026-06-11
172,001257,盛龙股份,30.43,-9.997,4,1,170785338.96,51281899.02,119503439.94,1223496108,9.767373934303,28.5997,41.67,日换手率达到20%的前5只证券,2026-06-23
